nextword	affairs	B-NE	51941
nextword	clerides	B-NE	66358
word+nextpos	hollywood+nn	I-NE	22613
word+nextpos	praised+prp	O	119341
nextword	waver	O	118733
word+nextpos	scooped+rp	O	114005
word+nextpos	idea.+nnp	O	47223
word+nextpos	yury+nnp	B-NE	3879
word+nextpos	qincheng+nnp	B-NE	69912
prevword	reminder	O	70915
word+nextpos	instigate+jj	O	113521
nextword	parris	O	48271
word+nextpos	think+ex	O	95528
word	equate	O	111724
nextword	security.	O	4644
word+nextpos	--+vbn	O	114631
prevword	brazilian	B-NE	80981
word+nextpos	protesting+dt	O	77962
word+nextpos	fancy+nns	O	13003
word	Olympic	I-NE	91985
prevword	peddie	O	138491
word	compressed	O	138080
prevword	rich	O	28396
nextword	pans	O	108922
word+nextpos	shuttle+vbd	O	114750
word+nextpos	demarcation+,	O	79656
word	Succeeded	O	108200
word+nextpos	sets+,	O	140328
prevword	miss	O	15572
suffix3	ky.	O	81883
word	Bruni	O	9278
word	child-upbringing.	O	87500
word+nextpos	attorney+wp	O	52607
word+nextpos	terrorist+jj	O	105287
word	modernity.	O	138193
nextword	offices	B-NE	141014
nextword	477	O	126322
word	no.	O	32401
word+nextpos	peace+dt	O	35713
word+nextpos	fail+in	O	111499
word+nextpos	carry-on.+nnp	O	91250
word+nextpos	yugoslavia+vbp	B-NE	88015
word	dogs	O	93819
word	ORT	O	9729
nextword	message.	O	66107
word+nextpos	merlot+cc	O	139538
word+nextpos	bergkamp+cc	I-NE	74343
suffix3	lay	O	17757
word+nextpos	bar+nns	O	140722
word+nextpos	fits+rb	O	59327
nextword	influences	O	87461
prevword	princess	O	105701
word+nextpos	advice.+``	O	93710
nextword	stones.	O	49455
word	staged	O	47226
nextword	society	B-NE	33578
nextword	esmat	O	51360
word	southernmost	O	86407
suffix3	aks	B-NE	134389
nextword	comprehend	O	41770
word+nextpos	abn+nnp	B-NE	74382
nextword	woodland	O	142128
word+nextpos	railing+rb	O	127706
word+nextpos	ashes+nnp	O	103911
word	jokes.	O	91649
word+nextpos	worse+,	O	29460
word+nextpos	mention+dt	O	135034
word+nextpos	yearlong+nn	O	116076
word+nextpos	university+in	I-NE	63092
word+nextpos	mordechai+,	I-NE	86207
prevword	satcher	O	33964
suffix3	eje	I-NE	67816
prefix3	iri	B-NE	8621
prefix3	gia	O	8922
word+nextpos	succeeded+prp	O	14542
word+nextpos	arnoldo+nnp	B-NE	133017
word	co-defendants	O	24453
suffix3	ese	B-NE	17486
word+nextpos	tribal+nns	O	61248
nextword	proudest	O	91187
word	all-out	O	104792
prevword	bottomless	O	112048
nextword	capello	O	74833
word+nextpos	chattiness+vbz	O	100388
nextword	backed	O	37592
prevword	controlled	O	21841
word+nextpos	reduced+prp$	O	59085
word	ROBERT	O	18710
prevword	reform	I-NE	46228
word+nextpos	lightly+in	O	92780
word+nextpos	where+jj	O	13675
prefix3	shc	O	108728
word+nextpos	its+jjr	O	66812
word	Kiriyenko	B-NE	122964
word+nextpos	rifle+cc	O	12375
word+nextpos	reno+to	I-NE	97569
word+nextpos	victimized+in	O	49561
word+nextpos	chilean+wp	O	123212
word+nextpos	defense+nnp	I-NE	35356
word+nextpos	lies+nnp	O	104000
prevword	chanel	O	102446
word+nextpos	escort+vbd	O	79226
nextword	promote	O	43980
word+nextpos	fermentation+nn	O	95706
word+nextpos	champ+rb	O	114158
prevword	arabia	O	6808
word	Vision	I-NE	123672
word+nextpos	plot+nn	O	130814
word+nextpos	river+nn	I-NE	61220
prefix3	maj	B-NE	73640
word	detonating	O	82604
word	Xiuxue	I-NE	47559
prevword	rapid	O	16710
prevword	packaged	O	58430
nextword	five-time	O	81443
prevword	blair	O	49479
word+nextpos	skating.+nnp	O	94803
word+nextpos	expect+jj	O	141443
prevword	sprawling	B-NE	18321
nextword	perspectives	O	87240
word+nextpos	grow+rb	O	50539
word+nextpos	aperitif+in	O	141243
prevword	target	O	6316
nextword	daylong	O	128263
nextword	columns	O	109055
suffix3	sta	I-NE	129779
prevword	tropica	O	134763
word+nextpos	made+prp	O	6986
word+nextpos	downturn+in	O	125057
word+nextpos	reich+vbd	B-NE	36856
nextword	89	O	107981
suffix3	eft	O	3508
word+nextpos	govern+.	O	137012
word+nextpos	credit+cc	O	47136
suffix3	uk	B-NE	124706
nextword	rocky	O	84371
prevword	effect	O	35675
nextword	bancorp	B-NE	53289
prefix3	fur	B-NE	116700
word+nextpos	case+vbg	O	133871
nextword	concacaf	O	136364
prefix3	jef	O	133599
nextword	croats	O	30532
word	SoHo	B-NE	134443
word	Bragin	I-NE	108525
nextword	optimal	O	138676
word+nextpos	again+.	O	49336
word+nextpos	yugoslav+nn	B-NE	54097
word+nextpos	management+cc	O	42456
word+nextpos	began+prp$	O	109877
word+nextpos	anything+in	O	13551
nextword	well	I-NE	133417
prefix3	'we	O	48754
suffix3	sim	B-NE	120573
suffix3	eut	O	21303
word	significance.	O	94383
word+nextpos	return+$	O	28785
prevword	underrating	O	129868
suffix3	aul	I-NE	102220
word+nextpos	russia+.	B-NE	696
prevword	preparation	O	55449
prevword	smith	O	99726
prevword	luc	I-NE	138813
word+nextpos	eastern+nn	O	78110
nextword	bronx	B-NE	114106
word	Stability	O	113461
nextword	golan	B-NE	36168
suffix3	aja	I-NE	87847
nextword	assistance.	O	59441
nextword	as	B-NE	14512
word+nextpos	destruction+in	O	43471
prefix3	doz	O	2827
nextword	cooperative	I-NE	97771
word	Indonesian	B-NE	44484
word	frying	O	108923
word	Kennedy	I-NE	64483
word+nextpos	1999.+prp	O	83347
word	fortune	O	22482
word	table	O	39102
word+nextpos	checks.+nnp	O	23254
word+nextpos	talent+cc	O	117597
prefix3	coa	O	30239
prevword	ernesto	I-NE	89349
prevword	81	O	133536
prevword	premarin	O	70136
word+nextpos	department+md	I-NE	96145
word+nextpos	forward+,	O	30153
nextword	daily	I-NE	15784
nextword	midway	O	99459
nextword	cultural	B-NE	7498
nextword	6-iron	O	131499
word+nextpos	brightly+vbn	O	67615
word+nextpos	impersonations+cc	O	118181
word+nextpos	added+nns	O	119843
prevword	emissary	O	50410
word+nextpos	zhao+vbd	B-NE	71107
word	flights	O	73917
prevword	boycotting	O	39123
word	qualifications	O	34359
nextword	eliminated	O	22772
word+nextpos	kennelly+pos	B-NE	132029
word	hauled	O	124861
prevword	bertrand	I-NE	51527
word+nextpos	e-commerce+to	O	84873
word+nextpos	council+.	I-NE	36804
word+nextpos	day+nn	O	32357
word+nextpos	print+nn	O	47361
word	annoyed	O	56949
word+nextpos	includes+jj	O	58907
word	throne	O	85061
word+nextpos	vs+nnp	O	82502
prevword	nicos	I-NE	6570
prevword	unresolved	O	37710
word+nextpos	southeastern+nn	B-NE	117791
word	Petito	I-NE	81930
word	bold	O	12979
word	cheating	O	92255
word	Timor	I-NE	67958
prevword	convention.	O	124020
word+nextpos	among+cd	O	16126
word+nextpos	penalty+md	O	95343
prevword	intermediaries	O	1156
word+nextpos	firms+in	O	16889
prevword	household	O	38024
nextword	vaclav	O	124930
nextword	grill	B-NE	134271
word	same.	O	36502
prevword	retailing	I-NE	141553
word	suit	O	33111
prevword	coaching	O	91100
word+nextpos	riga+,	B-NE	135887
word+nextpos	envied.+nnp	O	101332
word+nextpos	cash+nnp	O	59359
word+nextpos	parties+:	O	102564
prevword	pentangelo	O	96975
prevword	chrysler	I-NE	133889
word	worker	O	31512
suffix3	fla	B-NE	131783
prefix3	bad	O	8238
word+nextpos	hussein+vbd	I-NE	45389
suffix3	est	B-NE	8828
word+nextpos	politically+jj	O	72936
word	reliable	O	26002
prevword	fa	O	78428
word+nextpos	cardiac+nn	O	128019
word	government-owned	O	123655
word+nextpos	qantas+pos	B-NE	73990
word+nextpos	palestinians+.	B-NE	36731
nextword	disappointed	B-NE	133778
nextword	dividing	O	108559
word+nextpos	itar+nnp	B-NE	4430
prevword	melodically	O	98603
nextword	17-year-old	O	38783
nextword	tourists	I-NE	107583
word+nextpos	church+nns	I-NE	124039
nextword	restructuring	O	31793
nextword	unusually	O	64525
nextword	demographic	O	139169
nextword	endorse	O	53605
word+nextpos	situations+dt	O	87123
nextword	jelisic	O	30542
prevword	rangoon	O	79994
word	Bin	I-NE	51670
word+nextpos	extrajudicial+nn	O	93620
word+nextpos	tyurbya+nnp	B-NE	16284
word	fishnet	O	101794
prevword	7.4	O	71572
nextword	peace	O	2402
word+nextpos	agaronov+pos	B-NE	20336
suffix3	arl	I-NE	92805
word	Kopteva	I-NE	3373
word	implant	O	23858
nextword	yonge	O	138598
word	490	O	84593
nextword	b.	B-NE	25671
word	courtesies	O	37072
prefix3	kem	I-NE	13877
word	majority.	O	132136
word+nextpos	background+.	O	63757
word+nextpos	complaining+,	O	130480
word+nextpos	protect+nnp	O	26377
nextword	beaune	I-NE	139886
nextword	metro-north	O	132568
word	school.	O	91744
prevword	fe	O	126626
nextword	appointed	I-NE	82953
word+nextpos	speeding+vbn	O	132842
nextword	charleston	O	67240
word+nextpos	plainly+nns	O	93519
word+nextpos	referred+nns	O	52644
word+nextpos	captured+nn	O	31039
word+nextpos	as+nnps	O	118713
suffix3	men	O	338
prevword	advisory	O	24500
word+nextpos	done+,	O	126202
word+nextpos	mowlam+vbd	I-NE	44322
word	prawn	O	134709
word+nextpos	reichert+vbd	I-NE	137639
word	objectives	O	47131
suffix3	aux	I-NE	76242
word+nextpos	penang+nnp	I-NE	85620
word+nextpos	cesar+prp	B-NE	138368
word+nextpos	marxist+nn	O	38725
prevword	desires	O	87598
nextword	all-stars	O	92457
nextword	enter	O	24421
prevword	thankless	O	37845
word	accompanied	O	35389
prevword	grulich	O	125019
nextword	unacceptable	O	66409
word	recalls	O	57845
word+nextpos	squabble+vbz	O	87662
word+nextpos	is+prp$	O	25259
word+nextpos	apart+in	O	76133
prevword	aluminium	O	10201
nextword	unanimously	O	42950
word+nextpos	ira+to	B-NE	44286
prevword	prisztas	O	14623
word	visit	O	2449
nextword	shooting.	O	21705
prevword	high.	O	109145
word+nextpos	twentyish+nnp	O	63304
nextword	tension	O	50195
prefix3	met	O	931
prevword	5-series	O	121614
word	reassurance	O	32480
word+nextpos	streaking+in	O	119364
word+nextpos	floyd+nnp	B-NE	120638
word+nextpos	1990.+dt	O	88233
word+nextpos	totally+jj	O	141618
word+nextpos	mining+nn	O	110206
word	simmers	O	61787
prevword	broadway	O	98689
pos+prevtag	NNPS+B-NE	I-NE	4842
nextword	fluidity	O	134735
prefix3	hil	B-NE	32971
prevword	vladislav	I-NE	1164
word+nextpos	occur+in	O	36054
word	Tobacco	O	60028
word	temporarily	O	83713
word+nextpos	retire+dt	O	50746
word+nextpos	symphony+vbz	O	94125
word+nextpos	seventh-largest+nn	O	54543
prevword	kurcherok	O	29773
word+nextpos	leaks+:	O	90397
word+nextpos	1989+:	O	69444
nextword	glendening	O	48287
prevword	displeasure	O	54438
word+nextpos	effort+nn	O	96213
nextword	smacks	O	60656
word+nextpos	season+md	O	119820
word+nextpos	times+in	I-NE	90469
word+nextpos	doubt+in	O	51953
word+nextpos	allocation+in	O	78264
word+nextpos	natan+nnp	B-NE	7121
word+nextpos	spread+dt	O	140713
pos+prevtag	NNPS+B-NE	B-NE	48550
word+nextpos	babbitt+nn	B-NE	95871
prevword	mayor	B-NE	6237
nextword	oblige	O	139974
prevword	six	O	1076
word	Havnen	I-NE	79465
prevword	3	O	25955
word	Furthermore	O	85951
nextword	politician	O	16203
nextword	ranged	O	45268
word	halted.	O	35627
suffix3	302	O	90777
prevword	3-series	O	121193
word	avert	O	34744
word+nextpos	liu+nnp	B-NE	20116
word+nextpos	tens+in	O	11060
nextword	signatures	O	92188
prevword	control	B-NE	25304
nextword	changed	B-NE	96231
word+nextpos	and+vbn	O	5728
word+nextpos	when+vbd	O	12271
word+nextpos	ran+nnp	O	25430
nextword	6.89	O	137114
nextword	statistically	O	38027
prevword	confiscating	O	112714
word+nextpos	rescue+nnp	O	83652
word+nextpos	hospital+in	I-NE	91015
word+nextpos	pitching+vbz	O	129877
word+nextpos	build+,	O	140759
word+nextpos	crass+nn	O	91664
word	mike	O	46214
word	O'Sullivan	B-NE	97265
word+nextpos	one-over-par+cd	O	131617
word+nextpos	cnn+:	B-NE	19148
word+nextpos	loose+,	O	113866
word	punches	O	77839
nextword	five-city	O	67543
word	wines	O	139684
word+nextpos	eight+cc	O	116751
nextword	nikolai	O	8590
prevword	matched	O	21091
word	tomatoes	O	99526
word+nextpos	saw+jjr	O	120374
word+nextpos	dependent+.	O	73779
nextword	girl	B-NE	21129
prevword	age	O	56997
prevword	destined	O	82538
word+nextpos	tonight+,	O	91801
prefix3	ted	O	2934
suffix3	/vj	O	85130
word+nextpos	yardage+vbd	O	115049
word	remarkable	O	31984
prevword	city	O	860
prevword	burned	B-NE	49506
nextword	committee.	O	26347
word+nextpos	attractive+dt	O	141630
word+nextpos	precedent+,	O	49108
prevword	13.7	O	140586
word	535	O	53567
nextword	ecevit	B-NE	122161
word+nextpos	announced+jj	O	10647
word	slot	O	58067
word	Phone	O	71514
word	tying	O	142098
word	Renwick	I-NE	118014
word+nextpos	expressed+-none-	O	113226
nextword	fifth	B-NE	139252
word+nextpos	events.+nnp	O	96716
word	appoint	O	55945
word	mechanism	O	70785
word	Crowds	O	107174
word+nextpos	groups+nnp	O	24343
nextword	distorting	O	98137
nextword	presidency	B-NE	11241
word+nextpos	demonstrably+vbn	O	44307
nextword	writer	I-NE	101472
word+nextpos	cost+jjr	O	55818
nextword	misinformation	O	93214
word+nextpos	car+in	O	6384
word	Trifonov	B-NE	11680
prevword	similarities	O	132721
word+nextpos	army+:	O	38849
prevword	getting	O	36305
prevword	generally	O	36371
nextword	prepared	O	29618
word	grasp	O	121334
word+nextpos	forces+wrb	O	25855
word+nextpos	say+to	O	93699
word	Itogi	B-NE	107956
prevword	pasta	O	133984
word	JERALD	B-NE	115380
word	deposit	O	21045
nextword	pfeiffer	B-NE	42593
prevword	claiming	O	17258
prevword	bit	O	88710
prefix3	vt.	B-NE	38426
prevword	oestgaard	O	107436
word+nextpos	lakatos+vbd	B-NE	14652
prevword	joseph	O	21058
word+nextpos	person+wp	O	19514
word	5,438	O	55820
nextword	shop-till-you-drop	O	124309
word+nextpos	wounds+cc	O	12030
prevword	justice	B-NE	38109
word	5th	B-NE	96340
word+nextpos	diplomats+prp	O	64056
prevword	pick	O	21196
word+nextpos	accounts+vbp	O	112523
word+nextpos	formulation+nnp	O	50235
prevword	palestinian	I-NE	36580
word+nextpos	lafontaine+md	B-NE	137641
word+nextpos	barnett+rb	B-NE	127893
prevword	lowe	O	98829
word+nextpos	penalty+vbp	O	84146
pos	FW	O	110608
prefix3	lam	O	53167
prevword	implements	O	2980
word	arrange	O	25457
word+nextpos	devalued+dt	O	122917
prevword	eggs	O	41148
word+nextpos	semiannual+nn	O	38618
nextword	refining	O	6178
prevword	professions.	O	93089
word+nextpos	claims+vbp	O	139713
prevword	democrat	O	38434
word+nextpos	terrorists+cc	O	78183
prevword	hd	I-NE	116619
prevword	shopper	O	141652
nextword	coolly	O	15152
word+nextpos	productions+in	O	125517
prefix3	aki	B-NE	94704
word+nextpos	operators+in	O	85956
word+nextpos	copa+nnp	O	136375
prevword	untouched	O	73926
word+nextpos	tutsis+cc	O	79366
prevword	neutralize	O	49668
word	backup	O	30508
suffix3	og.	O	121180
word+nextpos	parent+cc	O	102307
word+nextpos	7-iron+nn	O	131689
word+nextpos	evaluations+vbp	O	115132
word	Leftist	O	80061
word+nextpos	reporters+jjr	O	94377
word+nextpos	easter+nn	O	101735
word+nextpos	maintains+in	O	25073
word	Timorese	O	68124
word+nextpos	brutally+vbn	O	135800
nextword	part	I-NE	107334
word	parole	O	23121
word+nextpos	reap+jj	O	119953
nextword	novel	O	65043
word+nextpos	claims+:	O	65630
prevword	defrauded	B-NE	112864
word+nextpos	jovian+nn	B-NE	140834
prefix3	ho	B-NE	86158
nextword	upstate	O	26237
nextword	college	I-NE	34203
word	violence	O	3478
word+nextpos	suspects+wp	O	30674
word+nextpos	fingerprinted+cc	O	24095
nextword	barry	O	19869
prevword	damage	O	44127
word+nextpos	bypassing+dt	O	69205
word+nextpos	i+nnp	O	45982
prevword	check-writers	O	65960
nextword	attributes	O	132514
word+nextpos	chrysler+nnp	O	133164
word+nextpos	maritime+nn	O	27284
word+nextpos	coubertin+,	I-NE	94142
word+nextpos	gunning+in	O	18844
nextword	statisticians	O	119619
prevword	compiling	O	38959
word+nextpos	lama+,	I-NE	67508
prevword	overnight	O	3471
word	Bragin	B-NE	108552
nextword	persuade	O	1341
word+nextpos	concluded+:	O	101082
word	separated	O	87713
word+nextpos	takes+nnp	O	63351
word+nextpos	burned+in	O	76421
nextword	favored	O	48029
prefix3	dio	I-NE	117137
suffix3	ent	O	28
prevword	confrontation	O	12363
word+nextpos	real+nnp	O	89562
nextword	scrutinizing	O	129055
word+nextpos	n't+in	O	92886
nextword	cargill	O	64711
nextword	paying	O	25573
nextword	must	B-NE	36289
word+nextpos	bogatin+,	I-NE	22818
nextword	fitzpatrick	I-NE	79183
word+nextpos	pronouncement+vbd	O	52250
nextword	bangkok	O	59548
prevword	arranges	O	103453
nextword	kanarith	B-NE	59678
word	prepared	O	29619
word+nextpos	resolved+rb	O	11147
prevword	accommodation	O	122832
word+nextpos	towns+vbg	O	46668
nextword	arms-running	O	108224
nextword	mills	B-NE	126865
word	Resistance	I-NE	123589
prevword	sorrento	O	81720
word	68-story	O	106358
word+nextpos	prohibitions+in	O	45855
nextword	harvard.	O	99892
word+nextpos	mile+.	O	97028
suffix3	540	O	5450
word+nextpos	made+-none-	O	50816
prefix3	tol	B-NE	75166
word	Democrat	B-NE	86772
suffix3	ss.	B-NE	34303
suffix3	aut	I-NE	114679
word	Sky	I-NE	58054
word+nextpos	all-out+nnp	O	116049
word+nextpos	labor+nnp	B-NE	89145
word+nextpos	coast+nn	I-NE	114102
nextword	echoing	O	51605
nextword	dolores	O	142138
suffix3	obe	I-NE	105426
word+nextpos	useful+nn	O	93964
nextword	sightsee.	O	129271
word+nextpos	83+nns	O	107548
nextword	brian	B-NE	124253
word+nextpos	talking+cc	O	114636
word	Fiercely	O	90432
word	/	O	18941
word+nextpos	indictment+vbd	O	55850
word	Vergara	B-NE	91671
word+nextpos	prisoner+nn	O	39542
nextword	woods	I-NE	116651
word+nextpos	suggests+jjs	O	125698
word	turbulent	O	17989
word+nextpos	photographers+wp	O	105715
word+nextpos	glass+cc	O	5955
word+nextpos	two-time+jj	O	90685
word+nextpos	foley+,	I-NE	88701
word+nextpos	supporters+to	O	44174
word+nextpos	club+wp	O	129267
nextword	atrocities	I-NE	59916
nextword	disenchantment	O	136986
prevword	brooklyn	I-NE	98264
nextword	convict	O	112186
word	remained	O	17909
word+nextpos	thai+nn	B-NE	47022
word+nextpos	appointed+in	O	55769
word	impressive	O	71361
word	CHRYSLER	B-NE	121396
nextword	difference	O	51551
word+nextpos	aid+in	O	30332
prevword	companion.	O	115553
nextword	courts.	B-NE	126949
word+nextpos	`+cd	O	93369
word	category	O	23643
word	Arba	I-NE	36484
prevword	waterways	O	61868
nextword	started	B-NE	133356
word+nextpos	introduced+nnp	O	25543
word+nextpos	terminations+rb	O	49949
prevword	conservatives	O	33921
nextword	sylvia	O	40754
prevword	dust	O	73323
prevword	hereby	O	97588
word+nextpos	appealing+to	O	110454
word	Irish	B-NE	39425
word+nextpos	drove+dt	O	91827
word+nextpos	factories+.	O	70221
prevword	sense	O	28724
prevword	//www.tema.ru/roboty	O	29071
prevword	pulled	O	1831
word+nextpos	book+vbn	O	76681
word+nextpos	chaotic+nn	O	56978
word+nextpos	videos+cc	O	116769
word	poorly	O	28326
nextword	thickly	O	134415
word	racist	O	62818
word	Robinson	I-NE	63858
prevword	staggering	O	47910
word+nextpos	swell+to	O	122887
word+nextpos	yang+nnp	B-NE	75640
word+nextpos	mild+,	O	113307
word+nextpos	i+md	O	12281
word+nextpos	moved+jj	O	81233
word	State	I-NE	44318
word+nextpos	roberts+,	I-NE	39249
word+nextpos	over+rb	O	24929
prefix3	hen	I-NE	64186
suffix3	cue	I-NE	75778
word+nextpos	indicator+in	O	88996
prefix3	yed	B-NE	72813
word+nextpos	surrounded+nnp	O	108573
word	undermines	O	90274
prevword	spaceship	O	94863
word+nextpos	easy.+cc	O	131475
word+nextpos	barricades+to	O	102026
word+nextpos	go+,	O	68214
prefix3	gul	I-NE	34825
word+nextpos	satcher+,	B-NE	34198
prevword	capital	I-NE	53086
word+nextpos	distortions+in	O	89409
prevword	chops	O	134125
prefix3	sph	O	19324
word+nextpos	rescheduling+wdt	O	96527
word+nextpos	accusing+prp	O	72538
word+nextpos	version.+nnp	O	141927
nextword	boss	O	13010
word+nextpos	12-bottle+nnp	O	139861
word	owns	O	27069
nextword	closest	O	23596
word+nextpos	bloated+nn	O	47477
word+nextpos	truce+:	O	94049
word+nextpos	paisley+vbz	I-NE	105631
prefix3	'he	O	116198
word	us.	O	85867
prevword	recollection	O	90514
word	Shalala	I-NE	60059
word	Baia	B-NE	81954
word+nextpos	daylong+jj	O	128265
word+nextpos	survivor+nnp	O	137501
word	ban	O	34052
word+nextpos	especially+rb	O	98661
word	Security	I-NE	5982
word+nextpos	62+nn	O	128137
word+nextpos	gear+in	O	77578
word	HIGH-RISE	O	110875
word+nextpos	if+prp	O	2564
prefix3	ash	O	41232
word+nextpos	adelphi+rbr	B-NE	128164
suffix3	uid	I-NE	51374
prefix3	72.	O	54786
word	In	O	701
word	cent	O	83244
word+nextpos	declining+to	O	108375
word+nextpos	phase.+nnp	O	65730
prevword	city	B-NE	23807
word+nextpos	texas+.	B-NE	55620
prevword	syria	O	80689
prevword	retreated	O	30012
nextword	palaces.	O	82949
word	intimidate	O	93149
word+nextpos	severed+dt	O	76452
nextword	severely	O	46894
word	grounders	O	130541
word+nextpos	continue+in	O	9330
word+nextpos	selling+cc	O	98854
nextword	goals	B-NE	118737
word+nextpos	diplomat+nnp	O	129295
word	waters	O	21176
word+nextpos	bitterness+.	O	28840
word	1,002	O	125750
prevword	beneficial.	O	64443
word+nextpos	complained.+nnp	O	110996
word+nextpos	secretary+in	O	20134
prefix3	whi	I-NE	7210
word+nextpos	utilityman+,	O	130477
prevword	futter	O	102876
word	Gramercy	B-NE	134361
word	manhunt	O	76179
prefix3	tos	B-NE	124244
prefix3	dys	B-NE	124635
prevword	zarya	O	139492
word	'99	O	121804
suffix3	iot	I-NE	66115
word+nextpos	widow+nnp	O	15403
word+nextpos	nations+jj	I-NE	75412
prevword	conferees	O	94004
word	disappearing	O	108372
suffix3	cox	I-NE	115102
word+nextpos	billionaire+nn	O	50884
word	branch	O	93604
prevword	currency	O	5331
suffix3	ord	O	3298
suffix3	rea	B-NE	40852
word+nextpos	lavish+nns	O	140590
word+nextpos	pre-eminence+in	O	132227
prefix3	161	B-NE	114360
prefix3	hel	I-NE	138831
word+nextpos	storch+,	I-NE	127350
prevword	thereby	O	30958
prevword	annual	B-NE	120034
nextpos	nnps	B-NE	4836
word	Revolutionary	B-NE	80074
prevword	steer	O	104574
word	defections	O	59455
prevword	legitimate	B-NE	19821
nextword	harmonious	O	87089
prevword	story.	O	19841
word	historical	O	37142
word	Motskobili	I-NE	28733
suffix3	yne	O	116696
nextword	regarding	O	38627
nextword	forthright	O	120259
word+nextpos	priority+.	O	23295
word+nextpos	watchmen+,	O	133307
prefix3	53,	O	121606
word	trajectory	O	85177
word+nextpos	kennedy+md	B-NE	64523
nextword	restricted	O	112565
word+nextpos	triggered+dt	O	38692
word+nextpos	detour+dt	O	102138
word+nextpos	keeping+dt	O	93922
word+nextpos	when+nnps	O	140276
word+nextpos	council+in	I-NE	51190
prevword	catches	O	132182
prevword	fries	O	81350
word+nextpos	ramifications.+nnp	O	100801
word+nextpos	pull+dt	O	28621
nextword	state-run	O	7533
word	Currie	I-NE	49001
word+nextpos	needs+,	O	88578
word+nextpos	any+rbr	O	35959
nextword	leaking	O	69916
word+nextpos	detailed+jj	O	95689
nextword	athletics	O	130431
prefix3	org	O	491
prevword	giving	B-NE	45323
prevword	housing	I-NE	40529
nextword	wasilla	O	81602
word+nextpos	smith+,	I-NE	116336
prevword	646,800	O	122460
word	November	O	15096
prevword	enlightened	O	114542
prefix3	arg	B-NE	7418
prevword	ducks	O	95610
word	punishment	O	26918
prevword	unremitting	O	41994
word+nextpos	killing+md	O	15365
word	nations	O	16918
suffix3	ia.	O	19418
prevword	cools	O	118079
prevword	france-presse	O	107146
word+nextpos	borders+in	O	116377
nextword	easy	O	26776
prevword	humor	O	28124
prevword	proteges	O	69839
word	Finger	B-NE	81649
prevword	screamed	O	97397
nextword	hazards	O	93845
nextword	teary-eyed	O	90597
prevword	7,015	O	11519
word+nextpos	accomplish+rb	O	117208
word+nextpos	hans+nnp	B-NE	107425
prevword	reid	I-NE	55489
word+nextpos	control+cc	I-NE	34223
prefix3	jak	B-NE	44468
prevword	1.75	O	137210
word	Contracts	O	64580
word+nextpos	clambered+in	O	2882
word+nextpos	case+jj	O	21947
word+nextpos	annan+rb	B-NE	45452
prevword	intrinsic	O	89254
word	Rivalries	O	18383
word+nextpos	worst+,	O	89541
word+nextpos	users+in	O	105140
word+nextpos	escalated+rb	O	83171
word	buying	O	17628
word+nextpos	rose+,	I-NE	42860
word+nextpos	import+nns	O	83968
word+nextpos	ira+,	B-NE	44380
nextword	needy	O	77195
word+nextpos	democrats+jjr	O	37699
word+nextpos	wide-ranging+jj	O	40831
word+nextpos	metric+nns	O	75857
prevword	partially	O	71383
nextword	maskadov	B-NE	10807
prefix3	47	O	59091
nextword	members	O	4172
word+nextpos	and+jj	O	2867
word	authorities	O	1393
word	higher-paying	O	141330
prevword	citadel	O	106718
prefix3	tsy	B-NE	13182
suffix3	t.	I-NE	111690
word+nextpos	candidates.+nnp	O	33411
nextword	lavish	O	15423
word+nextpos	whenever+prp	O	104326
prevword	permitting	O	111803
word+nextpos	movies+,	O	71320
word	anymore	O	45978
prevword	repression	O	54178
suffix3	ale	I-NE	20425
word+nextpos	three+in	O	66089
word+nextpos	autonomy+,	O	71977
word+nextpos	eroded+in	O	85463
nextword	limousines	O	132850
word+nextpos	hook+.	O	126367
word+nextpos	1980+in	O	127982
word+nextpos	debbie+pos	B-NE	115559
prevword	often-misleading	O	90262
prevword	tap	O	24651
prevword	scandinavia	O	126765
prevword	sheen	O	105382
prevword	12th	O	77235
word+nextpos	shared+.	O	86600
nextword	opposition	B-NE	76899
nextword	solontseveskya	O	25366
nextword	billions	O	5793
word	358,000	O	88753
prevword	abolished.	O	47518
word+nextpos	future+vbz	O	71483
prevword	in	B-NE	694
prevword	dismantled	O	83089
nextword	ralston	O	52014
prefix3	mag	O	8845
word+nextpos	house+,	B-NE	37573
nextword	prefer	O	70940
prevword	conflict	O	8280
word+nextpos	clothes+in	O	6720
word+nextpos	girls+,	O	70032
word	invaluable	O	84806
word+nextpos	co+.	I-NE	42636
word+nextpos	kidnap+nns	O	75473
word+nextpos	half-sincere+nn	O	54457
word+nextpos	misery+in	O	93851
prevword	another	B-NE	21093
nextword	absolute	O	28523
word+nextpos	furniture+wrb	O	126834
nextword	case.	B-NE	96048
nextword	ca	O	6536
nextword	andre	O	115278
word	befits	O	41380
nextword	55.43	O	43354
word+nextpos	nuys+in	I-NE	142217
prevword	georgians	O	108799
word	roar.	O	92413
nextword	strict	O	86012
word	Ninth	O	94121
nextword	occupation.	B-NE	68303
suffix3	hew	B-NE	101883
word+nextpos	anticipated+dt	O	45487
prevword	apart	O	15334
word+nextpos	debts+dt	O	9051
word+nextpos	ploce+nn	B-NE	78767
prevword	lobbies.	O	133313
word+nextpos	enterprise+cc	O	1280
word+nextpos	rick+nnp	B-NE	81450
word+nextpos	southwestern+nn	B-NE	134682
